"LINESTRING (-78.976888 35.661335,-78.977756 35.662745,-78.977834 35.66333,-78.9779 35.66382,-78.977651 35.665193,-78.976869 35.666568,-78.976029 35.667327,-78.974073 35.668592)"	11020318219	Carolina and Northwestern RR	R1011
"LINESTRING (-79.056858 34.999805,-79.059444 34.997923,-79.060401 34.997013,-79.060927 34.996515,-79.061364 34.996118,-79.062298 34.995435,-79.063543 34.994515,-79.063813 34.994317,-79.065641 34.992447,-79.066853 34.991309,-79.068141 34.990099,-79.07008 34.988294,-79.070523 34.987666,-79.071197 34.986543,-79.072533 34.984645,-79.072664 34.984431,-79.076376 34.978767,-79.076761 34.978181,-79.077431 34.977159,-79.078682 34.975286,-79.079484 34.974766,-79.080313 34.974496,-79.08156 34.974164,-79.083286 34.973703,-79.08739 34.972606,-79.089412 34.971894,-79.095132 34.969648,-79.099011 34.968852,-79.100169 34.968686,-79.101978 34.968904,-79.103082 34.968951,-79.104998 34.968991,-79.105281 34.968995,-79.106357 34.968656,-79.108799 34.968001,-79.109999 34.967739,-79.110734 34.96756,-79.112414 34.967293,-79.114522 34.966864,-79.11521 34.966444,-79.115676 34.965907,-79.116092 34.964803,-79.116545 34.963872,-79.11787 34.962175,-79.120845 34.958365,-79.121796 34.957148,-79.121933 34.95689,-79.12416 34.952695,-79.124786 34.951451,-79.126013 34.949884,-79.126653 34.949207,-79.13101 34.944963,-79.132814 34.943175,-79.134005 34.941974,-79.136681 34.939038,-79.137946 34.937766,-79.141959 34.933814,-79.14239 34.933466,-79.145118 34.931121,-79.146166 34.930255,-79.14748 34.928433,-79.147785 34.928017,-79.148595 34.927132,-79.149293 34.926727,-79.149851 34.926662,-79.150938 34.926738,-79.151718 34.92718,-79.153391 34.9291,-79.153739 34.929462,-79.158873 34.934748,-79.160691 34.936787,-79.161319 34.937503,-79.168003 34.944371,-79.171659 34.948037,-79.173354 34.949261,-79.175478 34.950844,-79.177364 34.952387,-79.178651 34.953249,-79.180131 34.954065,-79.180762 34.954222,-79.181945 34.954376,-79.185435 34.954611,-79.186291 34.954756,-79.187967 34.95519,-79.188619 34.955297,-79.19194 34.956013,-79.195804 34.956975,-79.197198 34.957291,-79.199075 34.957982,-79.200028 34.95818,-79.204818 34.959174,-79.210006 34.960251,-79.210606 34.960465,-79.211136 34.960673,-79.21216 34.961176,-79.21346 34.962,-79.214454 34.962893,-79.215776 34.964815,-79.216078 34.965525,-79.216212 34.966234,-79.216824 34.967389,-79.216927 34.967584,-79.217161 34.967807,-79.218658 34.969266,-79.219079 34.970142,-79.219233 34.972474,-79.219263 34.973182,-79.219307 34.974059,-79.219685 34.975221,-79.21985 34.975451,-79.220048 34.975674,-79.220806 34.976287,-79.2216 34.976771,-79.222414 34.977421,-79.222903 34.977669,-79.223368 34.977992,-79.224071 34.97848,-79.22491 34.979073,-79.225874 34.979724,-79.226278 34.979993,-79.226629 34.980172,-79.227662 34.980922,-79.227959 34.981075,-79.228536 34.981314,-79.228557 34.981327,-79.230197 34.982011,-79.233484 34.983354,-79.235181 34.98418,-79.235639 34.984285,-79.237136 34.984789,-79.237307 34.984857,-79.240003 34.985982,-79.242409 34.986986,-79.242992 34.987229,-79.245465 34.98826,-79.245714 34.988365,-79.24676 34.988757,-79.247543 34.98905,-79.248191 34.989181,-79.248681 34.989282,-79.24907 34.989362,-79.249512 34.989434,-79.253219 34.989572,-79.254999 34.989812,-79.255423 34.989902,-79.25656 34.990068,-79.257205 34.990069,-79.258955 34.990328,-79.261447 34.990844,-79.264368 34.991552,-79.269167 34.993208,-79.270674 34.993728,-79.271391 34.994005,-79.272792 34.995146,-79.274901 34.997359,-79.275597 34.998515,-79.276476 35.000136,-79.27663 35.000777,-79.27718 35.001417,-79.277283 35.001586,-79.277934 35.0022,-79.278588 35.002721,-79.279224 35.003102,-79.280716 35.003567,-79.284065 35.003954,-79.286764 35.004186,-79.286884 35.004258,-79.287928 35.004839,-79.288694 35.004445,-79.288865 35.00436,-79.290402 35.004458,-79.290785 35.004587,-79.299079 35.005148,-79.300227 35.00542,-79.304694 35.007164,-79.306568 35.007863,-79.306782 35.007984,-79.308061 35.008836,-79.308353 35.009133,-79.308484 35.009374,-79.309081 35.01048,-79.309903 35.012,-79.311694 35.015312,-79.312569 35.016932,-79.31304 35.018189,-79.313101 35.018355,-79.313186 35.019273,-79.313494 35.020122,-79.313886 35.020926,-79.315085 35.022304,-79.320302 35.026461,-79.321558 35.027793,-79.321731 35.028011,-79.324559 35.031553,-79.326643 35.034034,-79.327451 35.034827,-79.327566 35.034939,-79.328763 35.036113,-79.329453 35.036792,-79.329787 35.036952,-79.330533 35.037541,-79.331045 35.038151,-79.332482 35.039654,-79.333446 35.040731,-79.334381 35.041771,-79.33537 35.042871,-79.335876 35.043597,-79.336656 35.044722,-79.3372 35.04548,-79.337979 35.046566,-79.339885 35.048891,-79.340053 35.049411,-79.339963 35.050529,-79.339958 35.050604,-79.340006 35.051551,-79.339997 35.051986,-79.340081 35.052981,-79.340415 35.054583,-79.340638 35.055102,-79.341306 35.056026,-79.341773 35.05655,-79.344143 35.059225,-79.344564 35.059708,-79.346383 35.062438,-79.346816 35.062849,-79.347147 35.063147,-79.350347 35.065377,-79.350744 35.06592,-79.350968 35.066729,-79.3512 35.070144,-79.351311 35.071248,-79.351657 35.07182,-79.352076 35.072272,-79.352531 35.072776,-79.353435 35.073149,-79.354982 35.073589,-79.356104 35.073774,-79.356769 35.074065,-79.357269 35.074449,-79.35742 35.074677,-79.357646 35.075009,-79.359076 35.082243,-79.359776 35.085128,-79.359919 35.085259,-79.360041 35.085409,-79.360961 35.086292,-79.361479 35.086289,-79.369506 35.090172,-79.369898 35.090402,-79.373902 35.092627,-79.376275 35.093748,-79.377255 35.094248,-79.377952 35.094544,-79.378761 35.094726,-79.378982 35.094854,-79.379876 35.095372,-79.381716 35.09644,-79.383222 35.097538,-79.384004 35.098499,-79.384241 35.098888,-79.384619 35.099506,-79.385038 35.100719,-79.385014 35.101174,-79.384957 35.10223,-79.385014 35.102826,-79.384934 35.104909,-79.385187 35.106306,-79.385411 35.107016,-79.3859 35.108087,-79.386729 35.109901,-79.387364 35.111292)"	11020319357	Aberdeen and Rockfish RR	R1011
"LINESTRING (-79.225874 34.979724,-79.225814 34.978777,-79.22541 34.978228,-79.225177 34.977669,-79.225289 34.976221,-79.225361 34.976021,-79.226193 34.974979,-79.226503 34.974587,-79.230876 34.969743,-79.231629 34.969169,-79.233187 34.968754,-79.23569 34.968049,-79.235972 34.967968,-79.236477 34.967756,-79.236766 34.967578,-79.237316 34.967247,-79.238161 34.966792,-79.239143 34.966419,-79.240179 34.965856,-79.243452 34.964422,-79.245465 34.963541,-79.246328 34.962992,-79.248735 34.95871,-79.24904 34.958163,-79.249634 34.957203,-79.249799 34.95691,-79.250082 34.956535,-79.257805 34.950106,-79.258732 34.949363,-79.258813 34.949296,-79.261503 34.946284,-79.265806 34.941427,-79.268138 34.938869,-79.270719 34.93362,-79.27359 34.927239,-79.273781 34.926885,-79.273888 34.92679,-79.274699 34.926099,-79.276741 34.924914,-79.284761 34.9203,-79.289335 34.917657,-79.290806 34.916816,-79.291366 34.916507,-79.296537 34.91356,-79.303328 34.910465,-79.303537 34.910066,-79.303818 34.90943,-79.309132 34.906302,-79.309952 34.905769,-79.314539 34.902556,-79.318979 34.899847,-79.319291 34.899666,-79.332684 34.891412,-79.333322 34.891001,-79.336588 34.888985,-79.338223 34.888549,-79.343154 34.88747,-79.348331 34.886433)"	11020319369	Laurinburg and Southern RR	R1011
"LINESTRING (-79.327092 35.044533,-79.327307 35.043909,-79.32751 35.043319,-79.327511 35.043263,-79.327537 35.041968,-79.327842 35.040754,-79.328648 35.039655,-79.3299 35.038371,-79.330233 35.037799,-79.329787 35.036952)"	11020322019		R1011
"LINESTRING (-79.243211 35.558678,-79.242689 35.558594,-79.241376 35.558382,-79.240477 35.558233,-79.239887 35.558113,-79.239544 35.558026,-79.239372 35.557946,-79.239029 35.557764,-79.238911 35.557701,-79.238583 35.557505,-79.237943 35.557122,-79.237898 35.557095,-79.237332 35.556667,-79.236692 35.556182,-79.235813 35.555516,-79.234189 35.554286,-79.232701 35.55316,-79.230175 35.551291,-79.227574 35.549378,-79.226755 35.549024,-79.225238 35.548454,-79.224052 35.548008,-79.223686 35.547823,-79.222698 35.547184,-79.221821 35.546557,-79.221451 35.546292,-79.220627 35.545667,-79.220354 35.545386,-79.219905 35.544852,-79.219546 35.544293,-79.219299 35.543744,-79.219135 35.543312,-79.218163 35.540231,-79.218062 35.539877,-79.21803 35.539532,-79.217885 35.53816,-79.217777 35.53579,-79.217706 35.534642,-79.21772 35.533936,-79.217636 35.532622,-79.217581 35.532112,-79.217516 35.531506,-79.217356 35.530857,-79.217206 35.530415,-79.215281 35.52607,-79.214817 35.525023,-79.2146 35.524529,-79.214493 35.524286,-79.214464 35.52422,-79.213927 35.522998,-79.213515 35.52206,-79.212912 35.520741,-79.212713 35.520305,-79.211964 35.518599,-79.211777 35.518173,-79.210941 35.516359,-79.210207 35.514662,-79.20928 35.512517,-79.208876 35.511617,-79.208068 35.509816,-79.207901 35.509427,-79.207431 35.508333,-79.206698 35.506665,-79.205605 35.504223,-79.205266 35.503416,-79.204896 35.50275,-79.204886 35.502733,-79.204358 35.502033,-79.203902 35.501603,-79.203366 35.501195,-79.202429 35.500612,-79.202011 35.500352,-79.201591 35.500128,-79.19956 35.498868,-79.197994 35.497936,-79.196103 35.496789,-79.19493 35.496077,-79.194779 35.495987,-79.194127 35.495604,-79.193285 35.495085,-79.193091 35.494961,-79.192561 35.49462,-79.192281 35.494454,-79.191128 35.493769,-79.189923 35.493082,-79.188573 35.492267,-79.188147 35.492011,-79.187762 35.491781,-79.186787 35.491198,-79.186714 35.491144,-79.186162 35.490735,-79.185833 35.49044,-79.185228 35.489898,-79.185152 35.489813,-79.184767 35.489381,-79.184137 35.48863,-79.183779 35.488213,-79.183395 35.487765,-79.18328 35.487627,-79.182915 35.487189,-79.182358 35.486521,-79.181306 35.485271,-79.180175 35.48392,-79.178029 35.481379,-79.177756 35.481056,-79.177633 35.480904,-79.177121 35.480302,-79.176966 35.480121,-79.176897 35.480038,-79.176784 35.479902)"	11020324308	Southern Rlwy	R1011
"LINESTRING (-79.160498 35.530527,-79.160084 35.53026,-79.159888 35.530175,-79.159338 35.529961,-79.15896 35.529837,-79.158831 35.529802,-79.158178 35.529683,-79.157713 35.529629,-79.15717 35.52963,-79.155744 35.529698,-79.1551 35.529752,-79.154123 35.529793,-79.153451 35.529834,-79.151637 35.529956,-79.151254 35.529994,-79.150406 35.530049,-79.149679 35.530103,-79.148799 35.530237,-79.148175 35.530393,-79.147724 35.530536,-79.146894 35.530897,-79.146291 35.531168,-79.145298 35.531636,-79.144593 35.531947,-79.144099 35.53209,-79.143757 35.532166,-79.143007 35.532247,-79.14254 35.532257,-79.137765 35.5325,-79.136772 35.532551,-79.135985 35.532597,-79.135719 35.532619,-79.135067 35.532793,-79.134449 35.533038,-79.134281 35.533072,-79.133828 35.533309,-79.133511 35.533533,-79.133078 35.533871,-79.132055 35.534733,-79.131361 35.535335,-79.131095 35.535546,-79.130779 35.535754,-79.130356 35.536007,-79.128664 35.536801,-79.127669 35.537258,-79.125436 35.538297,-79.123406 35.539201,-79.12243 35.539672,-79.121291 35.540189,-79.119751 35.5409,-79.119069 35.54126,-79.118862 35.541394,-79.118331 35.541735,-79.117973 35.541991,-79.117452 35.542362,-79.115839 35.543547,-79.115601 35.543716,-79.115297 35.543931,-79.114958 35.544178,-79.114525 35.544447,-79.113507 35.544975,-79.112539 35.54545,-79.108943 35.547143,-79.107436 35.547863,-79.106082 35.548491,-79.104923 35.549055,-79.103135 35.549893,-79.101355 35.550743,-79.096531 35.553024,-79.095006 35.553762,-79.093315 35.554556,-79.091981 35.555174,-79.091206 35.555546,-79.090497 35.555887,-79.088756 35.556708,-79.085676 35.558178,-79.084275 35.558842,-79.083868 35.559026,-79.083648 35.559108,-79.083274 35.55922,-79.083069 35.559285,-79.081337 35.559831,-79.078824 35.560591,-79.075918 35.561486,-79.074772 35.561857,-79.073414 35.562256,-79.069555 35.563453,-79.06766 35.564031,-79.067381 35.564117,-79.066485 35.564394,-79.065536 35.564679,-79.064898 35.564826,-79.063662 35.565096,-79.061514 35.565565,-79.060241 35.565853,-79.058871 35.566147,-79.057726 35.566418,-79.057281 35.566496,-79.056573 35.56667,-79.056014 35.566787,-79.055695 35.566843,-79.055527 35.566872,-79.055047 35.566923,-79.054688 35.566941,-79.054196 35.566938,-79.052993 35.566912,-79.051863 35.566898,-79.050864 35.566886,-79.050752 35.566874,-79.050528 35.566876,-79.050305 35.56689,-79.050083 35.566915,-79.04979 35.566963,-79.049679 35.566988,-79.049412 35.567037,-79.049016 35.567126,-79.048755 35.567196,-79.048372 35.567316,-79.047125 35.56791,-79.046302 35.568406,-79.046118 35.568537)"	11020329979	Norfolk Southern Rlwy	R1011
"LINESTRING (-79.243169 35.559012,-79.242616 35.558896,-79.241488 35.558659,-79.238801 35.558113,-79.237976 35.557946,-79.237619 35.557873,-79.2355 35.557443,-79.235356 35.557414,-79.234274 35.557098,-79.233462 35.556791,-79.231866 35.556224,-79.229392 35.555268,-79.228653 35.554947,-79.228023 35.55449,-79.227519 35.553907,-79.227056 35.552953,-79.226478 35.551874,-79.226358 35.551649,-79.226045 35.551214,-79.22561 35.550791,-79.225195 35.550481,-79.224481 35.549948,-79.223776 35.549517,-79.223442 35.549361,-79.223167 35.54928,-79.222634 35.549159,-79.221918 35.54916,-79.22136 35.549284,-79.22087 35.549529,-79.220196 35.549966,-79.219423 35.550451,-79.218916 35.550683,-79.218527 35.550812,-79.218211 35.550891,-79.217158 35.551026,-79.21548 35.551274,-79.214701 35.551695,-79.214221 35.552243,-79.213633 35.553664,-79.213303 35.554345,-79.213024 35.554675,-79.212505 35.555074,-79.211959 35.555299,-79.210021 35.555605,-79.209129 35.55578,-79.208844 35.555836,-79.208239 35.555826,-79.207888 35.555789,-79.206983 35.555536,-79.205668 35.555145,-79.205232 35.554943,-79.204847 35.554657,-79.204391 35.554254,-79.203563 35.553405,-79.202963 35.552842,-79.202429 35.552583,-79.201724 35.552392,-79.20078 35.552145,-79.20018 35.55197,-79.199855 35.55184,-79.199741 35.551794,-79.199134 35.55147,-79.19833 35.551091,-79.197838 35.55096,-79.197622 35.550923,-79.197359 35.550878,-79.19679 35.550823,-79.196132 35.550759,-79.195539 35.550644,-79.194965 35.55048,-79.194439 35.550365,-79.193582 35.550146,-79.192814 35.549955,-79.192188 35.549901,-79.192119 35.549895,-79.191614 35.549995,-79.191239 35.550075,-79.191151 35.550093,-79.19077 35.550174,-79.190419 35.550248,-79.190335 35.550267,-79.190179 35.5503,-79.189794 35.550334,-79.18943 35.550307,-79.188945 35.550225,-79.188547 35.550115,-79.187549 35.549869,-79.186955 35.549706,-79.186553 35.549599,-79.185805 35.549401,-79.18489 35.54915,-79.182915 35.548652,-79.182802 35.548623,-79.182159 35.548435,-79.181834 35.548312,-79.181038 35.547905,-79.17996 35.547205,-79.178384 35.546227,-79.177733 35.545797,-79.176568 35.545061,-79.175585 35.544425,-79.17382 35.543306,-79.173003 35.542776,-79.172511 35.542411,-79.172236 35.542199,-79.171903 35.541898,-79.171665 35.541656,-79.171338 35.541352,-79.171168 35.541174,-79.171053 35.541054,-79.17084 35.540831,-79.170029 35.540024,-79.169283 35.539267,-79.168855 35.538766,-79.167169 35.537047,-79.166505 35.53639,-79.16621 35.536087,-79.165542 35.535415,-79.164982 35.534852,-79.163655 35.533517,-79.161947 35.531806,-79.161599 35.531476,-79.161261 35.531141,-79.161143 35.531068,-79.160985 35.530894,-79.160691 35.530571,-79.160616 35.5305)"	11020329985	Norfolk Southern Rlwy	R1011
"LINESTRING (-79.176779 35.479854,-79.176752 35.479826,-79.176545 35.479613,-79.176347 35.479385,-79.176206 35.47921,-79.175804 35.478737,-79.174531 35.47721,-79.173941 35.476514,-79.173744 35.476293,-79.173482 35.476015,-79.173427 35.475956,-79.172407 35.474933,-79.171974 35.474547,-79.17158 35.474194,-79.171523 35.474149,-79.170504 35.473356,-79.16994 35.472917,-79.169811 35.472831,-79.16924 35.472448,-79.168921 35.472234,-79.167665 35.47147,-79.166505 35.470852,-79.166405 35.470797,-79.164246 35.469734,-79.162953 35.469068,-79.162552 35.468855,-79.161925 35.468523,-79.161838 35.468474,-79.161462 35.468275,-79.161052 35.468058,-79.158666 35.466798,-79.158153 35.466522,-79.157617 35.466166,-79.15694 35.465638,-79.156862 35.465551,-79.15655 35.465154,-79.155121 35.463283,-79.15224 35.459737,-79.151556 35.458834,-79.151157 35.45825)"	11020332278	Seaboard Coast Line RR	R1011
"LINESTRING (-79.176779 35.479854,-79.176784 35.479902,-79.176812 35.480209,-79.176948 35.48131,-79.176994 35.481787,-79.17706 35.482393,-79.177102 35.482963,-79.177334 35.48544,-79.177396 35.48619,-79.177465 35.487101,-79.177473 35.487214,-79.177493 35.487571,-79.177504 35.487774,-79.177515 35.488056,-79.177531 35.488458,-79.177507 35.488885,-79.177492 35.489161,-79.177395 35.489849,-79.177174 35.49069,-79.177045 35.491143,-79.176607 35.492626,-79.176378 35.493442,-79.176022 35.494645,-79.175806 35.495341,-79.175528 35.496297,-79.174822 35.498683,-79.174489 35.499739,-79.17423 35.500706,-79.173767 35.502294,-79.173682 35.502587,-79.173474 35.50327,-79.173102 35.504555,-79.172779 35.505651,-79.172633 35.506137,-79.17258 35.506329,-79.172469 35.506729,-79.172182 35.507727,-79.172105 35.507994,-79.171992 35.508388,-79.171892 35.508751,-79.171746 35.509225,-79.171734 35.509264,-79.171707 35.50935,-79.171363 35.510431,-79.170808 35.51163,-79.170595 35.511973,-79.170323 35.512411,-79.169818 35.513107,-79.169776 35.513166,-79.169271 35.513882,-79.168395 35.515095,-79.168027 35.515588,-79.1669 35.517195,-79.165162 35.519623,-79.164079 35.521128,-79.163755 35.521559,-79.163423 35.521944,-79.163221 35.522138,-79.163162 35.522201,-79.16278 35.522564,-79.162354 35.522928,-79.16192 35.523247,-79.161656 35.523421,-79.161466 35.52354,-79.16066 35.523996,-79.158473 35.524876,-79.157347 35.525286,-79.1553 35.526022,-79.154274 35.526387,-79.153463 35.526663,-79.152794 35.526902,-79.152588 35.526976,-79.148817 35.528327,-79.147413 35.528824,-79.146727 35.529088,-79.146 35.529408,-79.145226 35.529823,-79.144947 35.529992,-79.144514 35.53029,-79.144093 35.53062,-79.143738 35.530924,-79.143233 35.531423,-79.143085 35.531591,-79.142869 35.531837,-79.14254 35.532257,-79.142316 35.53255,-79.141887 35.533113,-79.141462 35.533627,-79.141229 35.533894,-79.140949 35.534195,-79.140789 35.534358,-79.140309 35.53481,-79.139809 35.53528,-79.139411 35.535619,-79.139046 35.535905,-79.137957 35.536692,-79.137382 35.537065,-79.135288 35.538369,-79.134458 35.538924,-79.133188 35.539811,-79.130548 35.541634,-79.129207 35.542533,-79.128403 35.543112,-79.127999 35.543429,-79.127681 35.543718,-79.127062 35.544295,-79.126882 35.544496,-79.126281 35.545167,-79.125631 35.545918,-79.124604 35.547113,-79.12361 35.548287,-79.122765 35.549269,-79.122063 35.550128,-79.121714 35.550627,-79.121385 35.551157,-79.121079 35.551696,-79.12082 35.552236,-79.120645 35.552678,-79.120562 35.552875,-79.12038 35.553435,-79.120208 35.554048,-79.120112 35.554553,-79.120052 35.554935,-79.12002 35.555259,-79.119977 35.555918,-79.119975 35.556959,-79.120012 35.558712,-79.120043 35.560414,-79.120038 35.561517,-79.120025 35.561776,-79.119986 35.562163,-79.119947 35.56242,-79.119869 35.562803,-79.119805 35.563046,-79.119697 35.563388,-79.11957 35.563726,-79.119426 35.56406,-79.11932 35.564279,-79.119053 35.564776,-79.118354 35.565895,-79.118184 35.566167,-79.11552 35.570344,-79.114771 35.57153,-79.114632 35.571746,-79.113997 35.572731,-79.113754 35.573096,-79.113526 35.573414,-79.112452 35.574876,-79.110416 35.577563,-79.109293 35.579072,-79.108933 35.57955,-79.108323 35.580331,-79.106787 35.582353,-79.106039 35.583356,-79.105309 35.584318,-79.104726 35.585109,-79.104432 35.585564,-79.104215 35.58593,-79.104051 35.586249,-79.103872 35.586663,-79.103623 35.587366,-79.103227 35.588523,-79.103095 35.588901,-79.102857 35.589578,-79.102554 35.590466,-79.102338 35.591002,-79.102113 35.591525,-79.101806 35.592133,-79.101444 35.592808,-79.100741 35.593825,-79.099562 35.595401,-79.098872 35.596316,-79.098836 35.596365,-79.09747 35.598232,-79.096466 35.599555,-79.095618 35.600708,-79.094745 35.601871,-79.094004 35.6029,-79.093247 35.603878,-79.091693 35.605942,-79.091126 35.606708,-79.090052 35.60813,-79.089351 35.609066,-79.089025 35.609502,-79.088128 35.610683,-79.087367 35.611693,-79.087061 35.612063,-79.086848 35.612306,-79.086514 35.61266,-79.086203 35.612958,-79.085877 35.613245,-79.085539 35.613522,-79.085187 35.613787,-79.084337 35.614385,-79.083739 35.614819,-79.083195 35.615204,-79.082955 35.615374)"	11020332283	Seaboard Coast Line RR	R1011
"LINESTRING (-79.176779 35.479854,-79.176717 35.47931,-79.176555 35.477575,-79.176511 35.477147,-79.176421 35.47616,-79.176383 35.475507,-79.176375 35.475044,-79.176399 35.474357,-79.17641 35.474038,-79.176418 35.473847,-79.176457 35.472883,-79.176475 35.472431,-79.176484 35.472217,-79.176509 35.471598,-79.176552 35.470539,-79.176569 35.470111,-79.176586 35.469629,-79.176611 35.468936,-79.17663 35.468567,-79.17667 35.467814,-79.17669 35.467211,-79.176727 35.466132,-79.176728 35.466096,-79.176772 35.465145,-79.176794 35.464574,-79.176793 35.464352,-79.176793 35.464279,-79.176854 35.463619,-79.176892 35.463293,-79.17693 35.463029,-79.176976 35.46276,-79.177041 35.462455,-79.177295 35.461633,-79.177417 35.461302,-79.177592 35.46085,-79.17769 35.460621,-79.177726 35.460537,-79.177766 35.460444,-79.17802 35.459799,-79.178209 35.45932,-79.179269 35.456699,-79.179485 35.456188,-79.179905 35.454973,-79.179966 35.454659,-79.179989 35.454386,-79.180003 35.453692,-79.179971 35.453432,-79.179861 35.452836,-79.179508 35.451809,-79.178669 35.449231,-79.178591 35.449007,-79.178076 35.447527,-79.177315 35.445291,-79.177052 35.444322,-79.177021 35.444151,-79.17694 35.443698,-79.176953 35.443286,-79.176971 35.442697,-79.176978 35.442457,-79.177207 35.441529,-79.177457 35.440669,-79.177711 35.440265,-79.178073 35.439691,-79.179485 35.437394,-79.180631 35.435545,-79.181425 35.434286,-79.182279 35.432861,-79.183879 35.430268,-79.18463 35.42904,-79.186569 35.425941,-79.18701 35.425216,-79.187532 35.424387,-79.187903 35.423883,-79.188316 35.423399,-79.188717 35.422954,-79.189962 35.421696,-79.190702 35.420927,-79.191561 35.420098,-79.192168 35.419409,-79.192885 35.41849,-79.1934 35.417552,-79.193733 35.416799,-79.194036 35.4161,-79.194253 35.415622,-79.194612 35.414833,-79.194874 35.414234,-79.195533 35.412727,-79.195705 35.412188,-79.195735 35.412013,-79.195781 35.411751,-79.195804 35.411426,-79.195811 35.411127,-79.195778 35.41064,-79.195698 35.410257,-79.195002 35.407925,-79.194586 35.406548,-79.194457 35.405827,-79.194441 35.405542,-79.194447 35.404905,-79.194557 35.404378,-79.194793 35.403605,-79.195196 35.402597,-79.195968 35.400569,-79.196157 35.399717,-79.196232 35.398449,-79.196216 35.396666,-79.196212 35.392826,-79.196212 35.392305,-79.196209 35.39208,-79.196328 35.38934,-79.196372 35.388822,-79.196657 35.38795,-79.197195 35.387194,-79.198042 35.386305,-79.200071 35.384634,-79.200923 35.383934,-79.201485 35.383559,-79.202108 35.382894,-79.202924 35.381773,-79.202989 35.3816,-79.203041 35.381058,-79.203677 35.380092,-79.204465 35.378927,-79.204932 35.378237,-79.206752 35.375495,-79.206795 35.375433,-79.207313 35.374672,-79.207982 35.373656,-79.208577 35.372623,-79.20885 35.37209,-79.210624 35.368701,-79.21247 35.364788,-79.213931 35.361592,-79.215609 35.357907,-79.217418 35.354044,-79.218033 35.352717,-79.218542 35.351619,-79.219137 35.350588,-79.219506 35.350142,-79.22019 35.349547,-79.221179 35.348828,-79.223013 35.347579,-79.223286 35.347393,-79.226246 35.345358,-79.226382 35.345265,-79.226882 35.3448,-79.228191 35.343441,-79.229477 35.342085,-79.229989 35.341548,-79.232141 35.339289,-79.234717 35.336613,-79.237705 35.333483)"	11020332286	Seaboard Coast Line RR	R1011
"LINESTRING (-79.176898 35.481806,-79.176871 35.48157,-79.176828 35.481322,-79.176668 35.480906,-79.176493 35.480382,-79.176348 35.479964,-79.176102 35.479282,-79.176012 35.479125,-79.175835 35.478974,-79.175701 35.478868,-79.17563 35.478837,-79.175412 35.47874,-79.174958 35.478641,-79.174347 35.478542,-79.174284 35.478532,-79.173952 35.478469,-79.173817 35.478431,-79.173485 35.478318,-79.17338 35.478285,-79.173086 35.478087,-79.172903 35.477973,-79.170115 35.476298,-79.16883 35.475526,-79.168296 35.475263,-79.167598 35.475059,-79.167199 35.475023,-79.166802 35.475003,-79.166582 35.474983,-79.166359 35.474947,-79.166129 35.474896,-79.165906 35.474827,-79.165588 35.474689,-79.165391 35.474581,-79.16493 35.474345,-79.16459 35.47416,-79.164377 35.474055,-79.164011 35.473862,-79.16144 35.472543,-79.161308 35.472459,-79.160785 35.472172,-79.160638 35.472084,-79.160406 35.471924,-79.160267 35.47181,-79.160086 35.471679,-79.159873 35.471499,-79.159728 35.471366,-79.159536 35.471169,-79.159366 35.470987,-79.158944 35.470446,-79.158741 35.470163,-79.157962 35.469079,-79.157602 35.468571,-79.157565 35.468519,-79.157245 35.468083,-79.157116 35.467937,-79.156859 35.467709,-79.156164 35.467198,-79.155538 35.466724,-79.155183 35.466257,-79.155018 35.46594,-79.154725 35.465149,-79.154446 35.464397,-79.154065 35.463392,-79.153723 35.462472,-79.153695 35.4624,-79.153346 35.461487,-79.153201 35.461191,-79.152749 35.460519,-79.152243 35.459868,-79.152164 35.459776,-79.152139 35.459747,-79.15199 35.459609,-79.151761 35.459462,-79.151593 35.459396,-79.151363 35.459333,-79.151118 35.459299,-79.150963 35.4593,-79.150799 35.459315,-79.150669 35.459338,-79.150598 35.459358,-79.150474 35.459404,-79.149933 35.459624,-79.149861 35.459632,-79.149115 35.459991,-79.14729 35.460854,-79.147278 35.460884,-79.146687 35.461116,-79.146194 35.461294,-79.145866 35.461402,-79.144654 35.461869,-79.144132 35.462118,-79.143658 35.462282,-79.143142 35.462372,-79.142825 35.462386,-79.142727 35.462382,-79.142441 35.462357,-79.142114 35.462294,-79.141759 35.46217,-79.141466 35.462029,-79.141213 35.461907,-79.140803 35.461675,-79.140366 35.461471,-79.140165 35.461412,-79.139924 35.461342,-79.139482 35.461257,-79.139182 35.461231,-79.138102 35.461187,-79.137135 35.461148,-79.135486 35.461087,-79.13433 35.461045,-79.132039 35.460972,-79.130709 35.460918,-79.129261 35.46086,-79.128135 35.460823,-79.127405 35.460788,-79.125598 35.460711,-79.124375 35.460676,-79.123405 35.460633,-79.122613 35.460611,-79.122009 35.460594,-79.120581 35.460531,-79.119562 35.460468,-79.119207 35.460435,-79.115509 35.459843,-79.114225 35.459638,-79.114153 35.459626,-79.11211 35.459306,-79.111806 35.459272,-79.111537 35.459276,-79.111065 35.45929,-79.110682 35.459294,-79.110452 35.459287,-79.109286 35.459252,-79.108346 35.459224,-79.108162 35.459174,-79.108026 35.459111,-79.107865 35.45902,-79.107484 35.458728)"	11020332597	Atlantic and Western RR	R1011
